ID,sample,start_date,progress,duration_in_seconds,finished,q2_1,q2_2,q3_1,q3_2,q4_2,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_6_1,q4_6_2,q4_6_3,q6_1_1,q6_1_2,q6_1_3,q6_1_4,q6_1_5,q6_1_6,q6_1_7,q6_3_1,q6_3_2,q6_3_3,q6_5_1,q7_1_1,q7_1_5,q7_2,q8_1,q9_1,q9_2,q9_3,duration_mins,progress_cat,q5_label,q5,comfort
135,Non-random,2021-10-10,100,335,True,3,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Agree,Neutral,Disagree,Disagree,NA,NA,NA,12,3,NA,Somewhat comfortable,Independent medical panel (new system),Public Health,Male,6 to 10 years,5.58333333333333,(75,100],Caring for an elderly relative,No,Comfortable
136,Non-random,2021-10-10,100,423,True,4,Always,I am aware of some of the NHMRC documents or policies on career disruption,Disagree,No, I have no medical or social circumstances to write about,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,11 to 15 years,7.05,(75,100],A car accident,Yes,Uncomfortable
137,Non-random,2021-10-10,100,519,True,3,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Agree,Neutral,Agree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,9.8,NA,NA,Somewhat uncomfortable,Not sure,Public Health,Female,21 years or more,8.65,(75,100],A car accident,Yes,Uncomfortable
138,Non-random,2021-10-10,100,288,True,4,Very Often,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,NA,0,NA,Somewhat comfortable,Not sure,Public Health,Female,16 to 20 years,4.8,(75,100],A car accident,Yes,Comfortable
139,Non-random,2021-10-10,100,348,True,13,Sometimes,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,NA,NA,NA,Extremely uncomfortable,Independent medical panel (new system),Public Health,Female,16 to 20 years,5.8,(75,100],Severe depression,Yes,Uncomfortable
140,Non-random,2021-10-10,100,317,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,2,NA,NA,Somewhat comfortable,Scientific panel (current system),Basic Science,Male,11 to 15 years,5.28333333333333,(75,100],Severe depression,Yes,Comfortable
141,Non-random,2021-10-10,100,367,True,3,Always,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,6,NA,Extremely uncomfortable,Not sure,Clinical Medicine and Science,Female,11 to 15 years,6.11666666666667,(75,100],Severe depression,Yes,Uncomfortable
142,Non-random,2021-10-10,100,651,True,10,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,NA,NA,Somewhat comfortable,Independent medical panel (new system),Basic Science,Female,6 to 10 years,10.85,(75,100],A car accident,Yes,Comfortable
143,Non-random,2021-10-10,100,476,True,3,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,0,NA,Extremely uncomfortable,Independent medical panel (new system),Public Health,Male,16 to 20 years,7.93333333333333,(75,100],Caring for an elderly relative,Yes,Uncomfortable
144,Non-random,2021-10-10,100,276,True,10,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,8,4,8,Somewhat uncomfortable,Scientific panel (current system),Clinical Medicine and Science,Female,6 to 10 years,4.6,(75,100],Caring for an elderly relative,Yes,Uncomfortable
145,Non-random,2021-10-10,100,859,True,11,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Somewhat comfortable,Not sure,Basic Science,Female,11 to 15 years,14.3166666666667,(75,100],Severe depression,Yes,Comfortable
146,Non-random,2021-10-10,100,521,True,5,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Agree,8.5,5.7,8.4,Somewhat comfortable,Independent medical panel (new system),Health Services Research,Female,6 to 10 years,8.68333333333333,(75,100],Caring for an elderly relative,Yes,Comfortable
147,Non-random,2021-10-10,100,397,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,NA,NA,NA,2,6.1,NA,Somewhat uncomfortable,Independent medical panel (new system),Health Services Research,Female,5 years or less,6.61666666666667,(75,100],Severe depression,No,Uncomfortable
148,Non-random,2021-10-10,100,568,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Neutral,Neutral,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,NA,NA,NA,0,6.1,0,Somewhat uncomfortable,Not sure,Public Health,Female,6 to 10 years,9.46666666666667,(75,100],A car accident,No,Uncomfortable
149,Non-random,2021-10-10,100,492,True,3,Sometimes,I don’t know any NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Disagree,Neutral,Agree,Neutral,Agree,Agree,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,5,6.5,Neither comfortable nor uncomfortable,Not sure,Health Services Research,Female,5 years or less,8.2,(75,100],Caring for a child,Yes,Neutral
150,Non-random,2021-10-10,100,290,True,2,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Neutral,NA,3,NA,Extremely comfortable,Independent medical panel (new system),Health Services Research,Non-binary / third gender,6 to 10 years,4.83333333333333,(75,100],Caring for an elderly relative,Yes,Comfortable
151,Non-random,2021-10-10,100,714,True,35,Always,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Neutral,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,NA,2,6,Extremely comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,11 to 15 years,11.9,(75,100],Caring for an elderly relative,Yes,Comfortable
152,Non-random,2021-10-10,100,528,True,6,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,2,6,NA,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,11 to 15 years,8.8,(75,100],Severe depression,Yes,Uncomfortable
153,Non-random,2021-10-10,100,787,True,8,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,Disagree,Agree,Agree,Agree,Agree,Agree,Neutral,Disagree,Neutral,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Neutral,6,NA,NA,Somewhat uncomfortable,Other,Clinical Medicine and Science,Male,6 to 10 years,13.1166666666667,(75,100],A car accident,Yes,Uncomfortable
154,Non-random,2021-10-10,100,1072,True,10,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,Agree,Neutral,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Disagree,NA,6,NA,Somewhat uncomfortable,Scientific panel (current system),Public Health,Male,16 to 20 years,17.8666666666667,(75,100],Caring for a child,Yes,Uncomfortable
155,Non-random,2021-10-10,100,632,True,2,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,NA,NA,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,6 to 10 years,10.5333333333333,(75,100],A car accident,Yes,Uncomfortable
156,Non-random,2021-10-10,100,233,True,11,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,6,6,6,Somewhat comfortable,Not sure,Public Health,Female,16 to 20 years,3.88333333333333,(75,100],Severe depression,Yes,Comfortable
157,Non-random,2021-10-10,100,329,True,8,Very Often,I am fully aware of all relevant NHMRC documents and policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Disagree,Neutral,Agree,Disagree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,6,NA,NA,Neither comfortable nor uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,5 years or less,5.48333333333333,(75,100],Caring for an elderly relative,Yes,Neutral
158,Non-random,2021-10-10,100,343,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,NA,NA,NA,NA,NA,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,NA,1.8,6.1,Extremely comfortable,Independent medical panel (new system),Basic Science,Male,21 years or more,5.71666666666667,(75,100],Caring for an elderly relative,Yes,Comfortable
159,Non-random,2021-10-10,100,446,True,6,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Agree,Disagree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,6,NA,3,Extremely comfortable,Not sure,Public Health,Female,6 to 10 years,7.43333333333333,(75,100],Severe depression,Yes,Comfortable
160,Non-random,2021-10-10,100,507,True,2,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Disagree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Other,Public Health,Female,5 years or less,8.45,(75,100],A car accident,Yes,Uncomfortable
161,Non-random,2021-10-10,100,403,True,1,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have medical or social circumstances but would not include them,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Neutral,Neutral,6,6,6,Somewhat comfortable,Not sure,Basic Science,Male,6 to 10 years,6.71666666666667,(75,100],Caring for a child,Yes,Comfortable
162,Non-random,2021-10-10,100,259,True,6,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Neutral,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,12,6,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,16 to 20 years,4.31666666666667,(75,100],A car accident,Yes,Uncomfortable
163,Non-random,2021-10-10,100,370,True,1,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,6,0,6,Extremely comfortable,Scientific panel (current system),Clinical Medicine and Science,Male,5 years or less,6.16666666666667,(75,100],A car accident,Yes,Comfortable
164,Non-random,2021-10-10,100,938,True,10,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,NA,NA,Neither comfortable nor uncomfortable,Independent medical panel (new system),Basic Science,Female,16 to 20 years,15.6333333333333,(75,100],Caring for a child,Yes,Neutral
165,Non-random,2021-10-10,100,581,True,15,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Independent medical panel (new system),Health Services Research,Female,16 to 20 years,9.68333333333333,(75,100],Caring for a child,Yes,Uncomfortable
166,Non-random,2021-10-10,100,482,True,4,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,NA,NA,Somewhat comfortable,Not sure,Public Health,Female,6 to 10 years,8.03333333333333,(75,100],Severe depression,Yes,Comfortable
167,Non-random,2021-10-10,100,603,True,5,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,NA,6,6,Somewhat uncomfortable,Not sure,Clinical Medicine and Science,Female,6 to 10 years,10.05,(75,100],Caring for a child,Yes,Uncomfortable
168,Non-random,2021-10-10,100,10132,True,4,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,NA,NA,Somewhat comfortable,Other,Health Services Research,Female,6 to 10 years,168.866666666667,(75,100],Caring for a child,Yes,Comfortable
169,Non-random,2021-10-10,100,300,True,1,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,No, I have medical or social circumstances but would not include them,Disagree,Agree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,Extremely uncomfortable,Not sure,Clinical Medicine and Science,Female,11 to 15 years,5,(75,100],Severe depression,No,Uncomfortable
170,Non-random,2021-10-10,100,609,True,6,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,NA,NA,NA,Somewhat uncomfortable,Not sure,Basic Science,Female,11 to 15 years,10.15,(75,100],Caring for an elderly relative,Yes,Uncomfortable
171,Non-random,2021-10-10,100,404,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,5,NA,Somewhat uncomfortable,Independent medical panel (new system),Health Services Research,Female,5 years or less,6.73333333333333,(75,100],Caring for an elderly relative,Yes,Uncomfortable
172,Non-random,2021-10-10,100,268,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,6,0,6,Extremely comfortable,Not sure,Clinical Medicine and Science,Male,5 years or less,4.46666666666667,(75,100],Caring for a child,Yes,Comfortable
173,Non-random,2021-10-10,100,866,True,8,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Disagree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,10.3,5.9,10,Neither comfortable nor uncomfortable,Independent medical panel (new system),Basic Science,Female,11 to 15 years,14.4333333333333,(75,100],A car accident,Yes,Neutral
174,Non-random,2021-10-10,100,411,True,7,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Neutral,12,NA,NA,Extremely comfortable,Independent medical panel (new system),Health Services Research,Female,6 to 10 years,6.85,(75,100],Caring for an elderly relative,Yes,Comfortable
175,Non-random,2021-10-10,100,290,True,0,Never,I don’t know any NHMRC documents or policies on career disruption,Neutral,No, I have no medical or social circumstances to write about,Agree,Agree,Disagree,Neutral,Neutral,Agree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Disagree,Agree,Disagree,NA,6,NA,Somewhat comfortable,Independent medical panel (new system),Basic Science,Female,5 years or less,4.83333333333333,(75,100],Caring for a child,Yes,Comfortable
176,Non-random,2021-10-10,100,582,True,14,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Agree,Neutral,Agree,Agree,Agree,Neutral,Disagree,NA,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,6,NA,Somewhat uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Male,11 to 15 years,9.7,(75,100],Caring for a child,Yes,Uncomfortable
177,Non-random,2021-10-10,100,402,True,12,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,NA,NA,NA,Neither comfortable nor uncomfortable,Not sure,Public Health,Female,11 to 15 years,6.7,(75,100],A car accident,Yes,Neutral
178,Non-random,2021-10-10,100,341,True,2,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Disagree,No, I have medical or social circumstances but would not include them,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,NA,NA,NA,12,6,6,Somewhat uncomfortable,Not sure,Public Health,Female,6 to 10 years,5.68333333333333,(75,100],Caring for an elderly relative,No,Uncomfortable
179,Non-random,2021-10-10,100,362,True,5,Never,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,No, I have no medical or social circumstances to write about,NA,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Neutral,Agree,NA,6,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,21 years or more,6.03333333333333,(75,100],Severe depression,Yes,Uncomfortable
180,Non-random,2021-10-10,100,254,True,5,Sometimes,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,6,6,Somewhat comfortable,Independent medical panel (new system),Public Health,Female,5 years or less,4.23333333333333,(75,100],Caring for a child,Yes,Comfortable
181,Non-random,2021-10-10,100,1546,True,10,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Neutral,Agree,NA,Neutral,Agree,Neutral,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,NA,NA,Somewhat comfortable,Independent medical panel (new system),Basic Science,Male,16 to 20 years,25.7666666666667,(75,100],Caring for a child,Yes,Comfortable
182,Non-random,2021-10-10,100,205,True,12,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Disagree,Disagree,12,0,0,Extremely uncomfortable,Independent medical panel (new system),Clinical Medicine and Science,Male,21 years or more,3.41666666666667,(75,100],A car accident,Yes,Uncomfortable
183,Non-random,2021-10-10,100,280,True,15,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Agree,Neutral,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,4,6,Somewhat comfortable,Independent medical panel (new system),Clinical Medicine and Science,Female,16 to 20 years,4.66666666666667,(75,100],Severe depression,Yes,Comfortable
184,Non-random,2021-10-10,100,642,True,5,Never,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Yes, I have medical or social circumstances and would include them,Disagree,Disagree,Disagree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,8,4,NA,Extremely comfortable,Scientific panel (current system),Clinical Medicine and Science,Male,6 to 10 years,10.7,(75,100],Caring for an elderly relative,Yes,Comfortable
185,Non-random,2021-10-10,100,1182,True,6,Never,I am aware of some of the NHMRC documents or policies on career disruption,Agree,No, I have no medical or social circumstances to write about,Neutral,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,NA,6,12,Somewhat comfortable,Scientific panel (current system),Clinical Medicine and Science,Female,16 to 20 years,19.7,(75,100],A car accident,Yes,Comfortable
186,Non-random,2021-10-10,100,623,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Agree,Disagree,NA,2,NA,Extremely comfortable,Not sure,Health Services Research,Female,6 to 10 years,10.3833333333333,(75,100],Caring for a child,Yes,Comfortable
187,Non-random,2021-10-10,100,231,True,10,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Agree,Neutral,Disagree,12,6,6,Neither comfortable nor uncomfortable,Not sure,Clinical Medicine and Science,Female,5 years or less,3.85,(75,100],Caring for a child,Yes,Neutral
188,Non-random,2021-10-10,100,376,True,12,Very Often,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,2,6,6,Somewhat comfortable,Scientific panel (current system),Basic Science,Female,11 to 15 years,6.26666666666667,(75,100],A car accident,Yes,Comfortable
189,Non-random,2021-10-10,100,771,True,5,Rarely,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,4,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Male,11 to 15 years,12.85,(75,100],Caring for an elderly relative,Yes,Uncomfortable
190,Non-random,2021-10-10,100,1684,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,NA,NA,NA,NA,NA,NA,NA,Disagree,Disagree,Agree,NA,NA,NA,Extremely uncomfortable,Not sure,Public Health,Female,5 years or less,28.0666666666667,(75,100],Severe depression,Yes,Uncomfortable
191,Non-random,2021-10-11,100,879,True,1,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,NA,NA,NA,Somewhat uncomfortable,Independent medical panel (new system),Basic Science,Female,11 to 15 years,14.65,(75,100],Caring for a child,Yes,Uncomfortable
192,Non-random,2021-10-11,100,290,True,1,Always,I am aware of some of the NHMRC documents or policies on career disruption,Neutral,Other,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,NA,3,1.8,3.9,Somewhat comfortable,Scientific panel (current system),Health Services Research,Female,11 to 15 years,4.83333333333333,(75,100],Caring for an elderly relative,Yes,Comfortable
193,Random,2021-10-11,100,359,True,2,Very Often,I am aware of some of the NHMRC documents or policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Disagree,6,6,NA,Extremely comfortable,Independent medical panel (new system),Public Health,Female,6 to 10 years,5.98333333333333,(75,100],Severe depression,Yes,Comfortable
194,Non-random,2021-10-11,100,1110,True,13,Always,I am fully aware of all relevant NHMRC documents and policies on career disruption,Agree,Yes, I have medical or social circumstances and would include them,Disagree,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,Neutral,Agree,Neutral,6,6,6,Extremely comfortable,Other,Clinical Medicine and Science,Female,11 to 15 years,18.5,(75,100],Severe depression,Yes,Comfortable
